name,Line_Item,figures,Period_Type,Period,Year,Report,State,url_1,index1,figure_type
RIVERS - PITTSBURGH,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,370,Online Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,371,Online Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,372,Online Sports Wagering
RIVERS - PITTSBURGH,,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,BetRivers,373,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),SUGARHOUSE CASINO,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,374,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Total Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,375,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,10795121,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,376,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,377,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,378,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),103523,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,379,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%),35198,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,380,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),2070,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,381,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Retail Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,382,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,383,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,384,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,385,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,386,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Online Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,387,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,388,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,389,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,390,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,391,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,392,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,393,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,394,not_figure
PARX CASINO,PARX CASINO,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,395,not_figure
PARX CASINO,Total Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,396,not_figure
PARX CASINO,Handle*,5382620,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,397,Total Sports Wagering
PARX CASINO,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,398,Total Sports Wagering
PARX CASINO,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,399,Total Sports Wagering
PARX CASINO,Gross Revenue (Taxable),1170348,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,400,Total Sports Wagering
PARX CASINO,State Tax Due (34%),397918,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,401,Total Sports Wagering
PARX CASINO,Local Share Assessment (2%),23407,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,402,Total Sports Wagering
PARX CASINO,Retail Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,403,not_figure
PARX CASINO,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,404,Retail Sports Wagering
PARX CASINO,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,405,Retail Sports Wagering
PARX CASINO,State Tax Due (34%) ,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,406,Retail Sports Wagering
PARX CASINO,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,407,Retail Sports Wagering
PARX CASINO,Online Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,408,not_figure
PARX CASINO,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,409,Online Sports Wagering
PARX CASINO,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,410,Online Sports Wagering
PARX CASINO,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,411,Online Sports Wagering
PARX CASINO,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,412,Online Sports Wagering
PARX CASINO,State Tax Due (34%) ,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,413,Online Sports Wagering
PARX CASINO,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,414,Online Sports Wagering
PARX CASINO,,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Parx,415,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,416,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Total Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,417,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,858130,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,418,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,419,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,420,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),91835,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,421,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%),31224,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,422,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),1837,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,423,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Retail Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,424,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,425,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,426,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%) ,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,427,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,428,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Online Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,429,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,430,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,431,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,432,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,433,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%) ,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,434,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,435,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,436,not_figure
HARRAH'S,HARRAH'S,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,437,not_figure
HARRAH'S,Total Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,438,not_figure
HARRAH'S,Handle*,615704,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,439,Total Sports Wagering
HARRAH'S,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,440,Total Sports Wagering
HARRAH'S,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,441,Total Sports Wagering
HARRAH'S,Gross Revenue (Taxable),103569,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,442,Total Sports Wagering
HARRAH'S,State Tax Due (34%),35214,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,443,Total Sports Wagering
HARRAH'S,Local Share Assessment (2%),2071,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,444,Total Sports Wagering
HARRAH'S,Retail Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,445,not_figure
HARRAH'S,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,446,Retail Sports Wagering
HARRAH'S,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,447,Retail Sports Wagering
HARRAH'S,State Tax Due (34%) ,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,448,Retail Sports Wagering
HARRAH'S,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,449,Retail Sports Wagering
HARRAH'S,Online Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,450,not_figure
HARRAH'S,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,451,Online Sports Wagering
HARRAH'S,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,452,Online Sports Wagering
HARRAH'S,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,453,Online Sports Wagering
HARRAH'S,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,454,Online Sports Wagering
HARRAH'S,State Tax Due (34%) ,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,455,Online Sports Wagering
HARRAH'S,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,456,Online Sports Wagering
HARRAH'S,,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Caesars,457,not_figure
VALLEY FORGE CASINO,VALLEY FORGE CASINO,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,458,not_figure
VALLEY FORGE CASINO,Total Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,459,not_figure
VALLEY FORGE CASINO,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,460,Total Sports Wagering
VALLEY FORGE CASINO,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,461,Total Sports Wagering
VALLEY FORGE CASINO,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,462,Total Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,463,Total Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,464,Total Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,465,Total Sports Wagering
VALLEY FORGE CASINO,Retail Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,466,not_figure
VALLEY FORGE CASINO,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,467,Retail Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,468,Retail Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%) ,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,469,Retail Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,470,Retail Sports Wagering
VALLEY FORGE CASINO,Online Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,471,not_figure
VALLEY FORGE CASINO,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,472,Online Sports Wagering
VALLEY FORGE CASINO,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,473,Online Sports Wagering
VALLEY FORGE CASINO,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,474,Online Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,475,Online Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%) ,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,476,Online Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,477,Online Sports Wagering
VALLEY FORGE CASINO,,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,478,not_figure
OAKS RACE AND SPORTSBOOK,OAKS RACE AND SPORTSBOOK,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,479,not_figure
OAKS RACE AND SPORTSBOOK,Total Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,480,not_figure
OAKS RACE AND SPORTSBOOK,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,481,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,482,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,483,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,484,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,State Tax Due (34%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,485,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,486,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Retail Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,487,not_figure
OAKS RACE AND SPORTSBOOK,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,488,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,489,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,State Tax Due (34%) ,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,490,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,491,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,Online Sports Wagering,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,492,not_figure
OAKS RACE AND SPORTSBOOK,Handle*,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,493,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Revenue,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,494,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Promotional Credits,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,495,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,496,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,State Tax Due (34%) ,,Monthly,Jan,2019,MONTHLY Sports Wagering Report,PA,none,497,Online Sports Wagering
HOLLYWOOD CASINO,HOLLYWOOD CASINO,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,498,Online Sports Wagering
HOLLYWOOD CASINO,Total Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,499,not_figure
HOLLYWOOD CASINO,Handle*,3742820,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,500,Total Sports Wagering
HOLLYWOOD CASINO,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,501,Total Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,502,Total Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),13914,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,503,Total Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),4731,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,504,Total Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),278,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,505,Total Sports Wagering
HOLLYWOOD CASINO,Retail Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,506,not_figure
HOLLYWOOD CASINO,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,507,Retail Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,508,Retail Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,509,Retail Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,510,Retail Sports Wagering
HOLLYWOOD CASINO,Online Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,511,not_figure
HOLLYWOOD CASINO,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,512,Online Sports Wagering
HOLLYWOOD CASINO,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,513,Online Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,514,Online Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,515,Online Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,516,Online Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,517,Online Sports Wagering
HOLLYWOOD CASINO,,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Barstool,518,not_figure
RIVERS - PITTSBURGH,RIVERS,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,519,not_figure
RIVERS - PITTSBURGH,Total Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,520,not_figure
RIVERS - PITTSBURGH,Handle*,8147559,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,521,Total Sports Wagering
RIVERS - PITTSBURGH,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,522,Total Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,523,Total Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),627521,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,524,Total Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),213357,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,525,Total Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),12550,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,526,Total Sports Wagering
RIVERS - PITTSBURGH,Retail Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,527,not_figure
RIVERS - PITTSBURGH,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,528,Retail Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,529,Retail Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,530,Retail Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,531,Retail Sports Wagering
RIVERS - PITTSBURGH,Online Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,532,not_figure
RIVERS - PITTSBURGH,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,533,Online Sports Wagering
RIVERS - PITTSBURGH,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,534,Online Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,535,Online Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,536,Online Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,537,Online Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,538,Online Sports Wagering
RIVERS - PITTSBURGH,,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,BetRivers,539,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),SUGARHOUSE CASINO,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,540,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Total Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,541,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,7091933,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,542,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,543,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,544,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),522308,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,545,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%),177585,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,546,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),10446,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,547,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Retail Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,548,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,549,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,550,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,551,Retail Sports Wagering
